#wl 	 flux 	 err 
6531.306152 	 2.137227e-16 	 6.460654e-18 
6532.809082 	 2.097098e-16 	 6.494752e-18 
6534.315430 	 2.011366e-16 	 6.517929e-18 
6535.818359 	 2.064636e-16 	 6.811419e-18 
6537.322266 	 1.970879e-16 	 6.392612e-18 
6538.829590 	 1.964082e-16 	 6.097497e-18 
6540.333984 	 1.956324e-16 	 6.037882e-18 
6541.842285 	 1.941298e-16 	 6.106798e-18 
6543.347168 	 1.910633e-16 	 6.038412e-18 
6544.855957 	 1.792247e-16 	 5.911475e-18 
6546.361328 	 1.829690e-16 	 6.034269e-18 
6547.867676 	 1.813385e-16 	 5.907815e-18 
6549.377441 	 1.789371e-16 	 5.783770e-18 
6550.884277 	 1.795066e-16 	 5.617085e-18 
6552.394531 	 1.799572e-16 	 5.802181e-18 
6553.901855 	 1.772602e-16 	 5.992578e-18 
6555.413574 	 1.751784e-16 	 6.301251e-18 
6556.921387 	 1.708584e-16 	 6.221433e-18 
6558.433594 	 1.679445e-16 	 5.706723e-18 
6559.942383 	 1.640864e-16 	 5.443554e-18 
6561.451172 	 1.552652e-16 	 5.234250e-18 
6562.964355 	 1.439881e-16 	 5.153597e-18 
6564.474121 	 1.380550e-16 	 5.270990e-18 
6565.987793 	 1.391855e-16 	 5.224312e-18 
6567.498535 	 1.528516e-16 	 5.389540e-18 
6569.012695 	 1.662802e-16 	 5.585495e-18 
6570.523926 	 1.681003e-16 	 5.737331e-18 
6572.035645 	 1.658478e-16 	 5.636929e-18 
6573.551270 	 1.633329e-16 	 5.495501e-18 
6575.063477 	 1.737569e-16 	 5.594713e-18 
6576.579590 	 1.772841e-16 	 5.657421e-18 
6578.092285 	 1.776750e-16 	 6.028219e-18 
6579.609375 	 1.843056e-16 	 6.396510e-18 
6581.123047 	 1.860964e-16 	 6.203221e-18 
6582.637207 	 1.812307e-16 	 5.797705e-18 
6584.154785 	 1.887272e-16 	 5.955987e-18 
6585.669434 	 1.824045e-16 	 5.820438e-18 
6587.188477 	 1.811991e-16 	 5.778350e-18 
6588.703613 	 1.964601e-16 	 5.989626e-18 
6590.223145 	 1.918649e-16 	 6.003148e-18 
6591.739258 	 1.966914e-16 	 6.060924e-18 
6593.255371 	 2.040867e-16 	 6.187682e-18 
6594.775879 	 2.007631e-16 	 6.270009e-18 
6596.292969 	 1.914178e-16 	 5.890561e-18 
6597.813965 	 1.918526e-16 	 6.074364e-18 
6599.332031 	 2.054193e-16 	 6.278113e-18 
6600.853516 	 1.999801e-16 	 6.150142e-18 
6602.372070 	 2.069118e-16 	 6.176201e-18 
6603.891113 	 2.040173e-16 	 6.222328e-18 
6605.414062 	 1.970927e-16 	 6.241402e-18 
6606.933594 	 2.059474e-16 	 6.556722e-18 
6608.457031 	 2.186641e-16 	 6.548130e-18 
6609.977051 	 1.991603e-16 	 6.199295e-18 
6611.501465 	 2.140593e-16 	 6.234578e-18 
6613.022461 	 2.155739e-16 	 6.358148e-18 
6614.543945 	 2.059026e-16 	 6.166739e-18 
6616.069336 	 2.088511e-16 	 6.312808e-18 
6617.591309 	 2.071150e-16 	 6.249866e-18 
6619.117188 	 2.102585e-16 	 6.207541e-18 
6620.639648 	 2.144817e-16 	 6.321639e-18 
6622.166504 	 2.191880e-16 	 6.404919e-18 
6623.689941 	 2.152550e-16 	 6.355186e-18 
6625.213867 	 2.075367e-16 	 6.243711e-18 
6626.741699 	 2.172327e-16 	 6.331243e-18 
6628.266113 	 2.135834e-16 	 6.412845e-18 
6629.794434 	 2.098868e-16 	 6.488749e-18 
6631.319824 	 2.145341e-16 	 6.360833e-18 
6632.848633 	 2.188935e-16 	 6.483161e-18 
6634.374512 	 2.179545e-16 	 6.501032e-18 
6635.900879 	 2.217385e-16 	 6.663923e-18 
6637.431152 	 2.223625e-16 	 6.525786e-18 
6638.958008 	 2.107515e-16 	 6.265583e-18 
6640.488770 	 2.195283e-16 	 6.372448e-18 
6642.016602 	 2.274949e-16 	 6.510929e-18 
6643.548340 	 2.167889e-16 	 6.393236e-18 
6645.076660 	 2.230104e-16 	 6.427013e-18 
6646.605469 	 2.210633e-16 	 6.433286e-18 
6648.138184 	 2.254359e-16 	 6.518910e-18 
6649.667480 	 2.249400e-16 	 6.508914e-18 
6651.200684 	 2.249001e-16 	 6.591134e-18 
6652.730957 	 2.289154e-16 	 6.511902e-18 
6654.265137 	 2.209361e-16 	 6.564929e-18 
6655.795898 	 2.159876e-16 	 6.372837e-18 
6657.327148 	 2.203999e-16 	 6.436503e-18 
6658.862305 	 2.226446e-16 	 6.453036e-18 
6660.394043 	 2.201064e-16 	 6.401842e-18 
6661.929688 	 2.193459e-16 	 6.394094e-18 
6663.462402 	 2.230725e-16 	 6.476348e-18 
6664.999023 	 2.199536e-16 	 6.460530e-18 
6666.532227 	 2.288023e-16 	 6.537598e-18 
6668.065918 	 2.297326e-16 	 6.571305e-18 
6669.603516 	 2.261273e-16 	 6.673620e-18 
6671.137695 	 2.291383e-16 	 6.587009e-18 
6672.676270 	 2.284794e-16 	 6.527684e-18 
6674.211426 	 2.240800e-16 	 6.426196e-18 
6675.750488 	 2.256294e-16 	 6.491941e-18 
6677.286133 	 2.279000e-16 	 6.472424e-18 
6678.825684 	 2.228526e-16 	 6.424773e-18 
6680.362305 	 2.186056e-16 	 6.407562e-18 
6681.898926 	 2.316382e-16 	 6.563319e-18 
6683.439941 	 2.252604e-16 	 6.533096e-18 
6684.977539 	 2.245830e-16 	 6.492352e-18 
6686.519043 	 2.242616e-16 	 6.406826e-18 
6688.057129 	 2.225814e-16 	 6.486680e-18 
6689.599609 	 2.230498e-16 	 6.383188e-18 
6691.138184 	 2.240211e-16 	 6.420184e-18 
6692.677734 	 2.287235e-16 	 6.450552e-18 
6694.221191 	 2.301752e-16 	 6.615569e-18 
6695.760742 	 2.219314e-16 	 6.368529e-18 
6697.305176 	 2.189416e-16 	 6.460814e-18 
6698.845703 	 2.229686e-16 	 6.409309e-18 
6700.390625 	 2.110405e-16 	 6.339822e-18 
6701.931641 	 2.232154e-16 	 6.405380e-18 
6703.473633 	 2.212053e-16 	 6.391349e-18 
6705.019531 	 2.203743e-16 	 6.346261e-18 
6706.562012 	 2.250423e-16 	 6.557233e-18 
6708.108398 	 2.238771e-16 	 6.419523e-18 
6709.651855 	 2.168363e-16 	 6.332058e-18 
6711.198730 	 2.219323e-16 	 6.450353e-18 
6712.742676 	 2.281743e-16 	 6.579634e-18 
6714.287109 	 2.306070e-16 	 6.623493e-18 
6715.835449 	 2.310432e-16 	 6.509053e-18 
6717.380371 	 2.287280e-16 	 6.502207e-18 
6718.929199 	 2.216452e-16 	 6.439740e-18 
6720.475098 	 2.291381e-16 	 6.483683e-18 
6722.024902 	 2.211320e-16 	 6.309658e-18 
6723.571289 	 2.219110e-16 	 6.411731e-18 
6725.117676 	 2.263844e-16 	 6.378642e-18 
6726.668457 	 2.209956e-16 	 6.350460e-18 
6728.216309 	 2.230805e-16 	 6.357879e-18 
6729.767578 	 2.245316e-16 	 6.481643e-18 
6731.315918 	 2.237589e-16 	 6.443493e-18 
6732.868164 	 2.256535e-16 	 6.444397e-18 
6734.416992 	 2.254694e-16 	 6.419130e-18 
6735.966309 	 2.240947e-16 	 6.458028e-18 
6737.519531 	 2.323533e-16 	 6.663746e-18 
6739.069336 	 2.208695e-16 	 6.481530e-18 
6740.623535 	 2.118982e-16 	 6.143531e-18 
6742.174316 	 2.140577e-16 	 6.198725e-18 
6743.729004 	 2.216558e-16 	 6.405004e-18 
6745.280273 	 2.243864e-16 	 6.461983e-18 
6746.832031 	 2.182465e-16 	 6.353082e-18 
6748.387695 	 2.154788e-16 	 6.230259e-18 
6749.940430 	 2.160441e-16 	 6.302980e-18 
6751.496582 	 2.205023e-16 	 6.345404e-18 
6753.049805 	 2.269099e-16 	 6.525671e-18 
6754.606934 	 2.282862e-16 	 6.369669e-18 
6756.161133 	 2.224265e-16 	 6.340888e-18 
6757.715332 	 2.356061e-16 	 6.620848e-18 
6759.273438 	 2.223405e-16 	 6.342079e-18 
6760.828613 	 2.202842e-16 	 6.416058e-18 
6762.387695 	 2.223927e-16 	 6.223473e-18 
6763.943359 	 2.140858e-16 	 6.205284e-18 
6765.502930 	 2.285724e-16 	 6.438898e-18 
6767.059570 	 2.222822e-16 	 6.346920e-18 
6768.616211 	 2.152649e-16 	 6.279610e-18 
6770.177246 	 2.160453e-16 	 6.193623e-18 
6771.734375 	 2.242954e-16 	 6.429997e-18 
6773.295898 	 2.303286e-16 	 6.478603e-18 
6774.854004 	 2.207671e-16 	 6.346614e-18 
6776.416504 	 2.161750e-16 	 6.235730e-18 
6777.975586 	 2.281336e-16 	 6.430682e-18 
6779.534668 	 2.239613e-16 	 6.334812e-18 
6781.098145 	 2.160008e-16 	 6.238565e-18 
6782.658203 	 2.246377e-16 	 6.290185e-18 
6784.222168 	 2.243728e-16 	 6.311100e-18 
6785.782715 	 2.204970e-16 	 6.249873e-18 
6787.347656 	 2.173789e-16 	 6.141867e-18 
6788.909180 	 2.253251e-16 	 6.412879e-18 
6790.470703 	 2.285138e-16 	 6.520967e-18 
6792.036621 	 2.182175e-16 	 6.368308e-18 
6793.599121 	 2.204449e-16 	 6.313025e-18 
6795.165527 	 2.207919e-16 	 6.315161e-18 
6796.729004 	 2.237354e-16 	 6.326125e-18 
6798.296387 	 2.184578e-16 	 6.196433e-18 
6799.860352 	 2.164635e-16 	 6.234736e-18 
6801.428223 	 2.224402e-16 	 6.254256e-18 
6802.992676 	 2.126300e-16 	 6.173949e-18 
6804.558105 	 2.210928e-16 	 6.188395e-18 
6806.126953 	 2.203251e-16 	 6.283645e-18 
6807.692871 	 2.188180e-16 	 6.307527e-18 
6809.262695 	 2.174900e-16 	 6.339449e-18 
6810.829102 	 2.132213e-16 	 6.157599e-18 
6812.399414 	 2.157061e-16 	 6.172889e-18 
6813.966797 	 2.158481e-16 	 6.207311e-18 
6815.534180 	 2.179477e-16 	 6.235106e-18 
6817.105957 	 2.185479e-16 	 6.126880e-18 
6818.674316 	 2.187879e-16 	 6.307686e-18 
6820.246582 	 2.194162e-16 	 6.314256e-18 
6821.815430 	 2.157158e-16 	 6.219384e-18 
6823.388672 	 2.176700e-16 	 6.127499e-18 
6824.958496 	 2.154757e-16 	 6.173237e-18 
6826.528320 	 2.123091e-16 	 6.098124e-18 
6828.102539 	 2.135851e-16 	 6.357407e-18 
6829.673340 	 2.168626e-16 	 6.774583e-18 
6831.248535 	 2.157031e-16 	 7.470228e-18 
6832.819824 	 2.263953e-16 	 7.357964e-18 
6834.395508 	 2.222720e-16 	 6.931500e-18 
6835.967773 	 2.195368e-16 	 7.263227e-18 
6837.540527 	 2.211043e-16 	 6.911332e-18 
6839.117188 	 2.140512e-16 	 6.434662e-18 
6840.690430 	 2.023281e-16 	 6.111821e-18 
6842.268066 	 2.211477e-16 	 6.369141e-18 
6843.841797 	 2.174823e-16 	 6.383418e-18 
6845.419922 	 2.143072e-16 	 6.307183e-18 
6846.994629 	 2.150796e-16 	 6.119693e-18 
6848.569824 	 2.081245e-16 	 5.992262e-18 
6850.149414 	 2.078290e-16 	 5.976762e-18 
6851.725098 	 2.097631e-16 	 6.034586e-18 
6853.305176 	 2.062505e-16 	 6.027780e-18 
6854.881836 	 2.091007e-16 	 6.000993e-18 
6856.462402 	 2.125851e-16 	 6.088033e-18 
6858.039551 	 2.095339e-16 	 6.129197e-18 
6859.617676 	 2.152747e-16 	 6.186789e-18 
6861.199219 	 2.241629e-16 	 6.363126e-18 
6862.777832 	 2.124741e-16 	 6.143054e-18 
6864.360352 	 2.006141e-16 	 8.162866e-18 
6865.939453 	 2.052711e-16 	 9.219677e-18 
6867.522461 	 2.161008e-16 	 9.047496e-18 
6869.102539 	 2.078561e-16 	 8.248652e-18 
6870.682617 	 2.014123e-16 	 6.586206e-18 
6872.267090 	 2.183839e-16 	 7.289341e-18 
6873.848145 	 2.222908e-16 	 7.262652e-18 
6875.433105 	 2.124285e-16 	 6.801054e-18 
6877.014648 	 2.100584e-16 	 6.518525e-18 
6878.600586 	 2.098230e-16 	 6.473173e-18 
6880.183105 	 2.134221e-16 	 6.500789e-18 
6881.765625 	 2.044715e-16 	 6.350871e-18 
6883.352539 	 2.087490e-16 	 6.331676e-18 
6884.936035 	 2.127291e-16 	 6.242377e-18 
6886.523926 	 1.998853e-16 	 6.056251e-18 
6888.107910 	 2.038267e-16 	 6.128457e-18 
6889.696289 	 2.064332e-16 	 6.354370e-18 
6891.281250 	 2.140185e-16 	 6.922213e-18 
6892.866699 	 2.113255e-16 	 6.653912e-18 
6894.456055 	 2.075901e-16 	 6.433135e-18 
6896.042480 	 2.115076e-16 	 7.670802e-18 
6897.632324 	 2.022977e-16 	 7.629817e-18 
6899.219238 	 2.096717e-16 	 7.663109e-18 
6900.810547 	 2.080640e-16 	 7.908745e-18 
6902.397949 	 2.031763e-16 	 6.341020e-18 
6903.985840 	 2.074215e-16 	 6.535332e-18 
6905.577637 	 2.138137e-16 	 6.353301e-18 
6907.166504 	 2.025359e-16 	 6.130030e-18 
6908.759277 	 2.106737e-16 	 6.101276e-18 
6910.348633 	 2.070455e-16 	 6.044133e-18 
6911.941895 	 2.060522e-16 	 6.156759e-18 
6913.532227 	 2.121218e-16 	 6.571481e-18 
6915.122559 	 2.092767e-16 	 6.644453e-18 
6916.717285 	 1.942964e-16 	 6.232270e-18 
6918.308105 	 2.108920e-16 	 6.148198e-18 
6919.903809 	 2.038227e-16 	 5.970364e-18 
6921.495605 	 2.023458e-16 	 5.963812e-18 
6923.091797 	 2.084944e-16 	 6.285014e-18 
6924.684570 	 2.056223e-16 	 6.699945e-18 
6926.281250 	 2.109496e-16 	 6.991848e-18 
6927.874512 	 2.070366e-16 	 6.519211e-18 
6929.468262 	 2.184446e-16 	 6.203165e-18 
6931.066406 	 2.172052e-16 	 6.222227e-18 
6932.660645 	 2.064161e-16 	 5.922040e-18 
6934.259277 	 2.062520e-16 	 5.966965e-18 
6935.854492 	 2.062929e-16 	 5.926185e-18 
6937.454102 	 2.132092e-16 	 6.051093e-18 
6939.049805 	 2.073640e-16 	 6.119098e-18 
6940.645996 	 1.998419e-16 	 6.134189e-18 
6942.246582 	 1.993865e-16 	 6.258677e-18 
6943.843750 	 2.037607e-16 	 6.184696e-18 
6945.444824 	 2.073793e-16 	 6.027361e-18 
6947.042969 	 2.039160e-16 	 5.966622e-18 
6948.644531 	 2.044504e-16 	 6.099708e-18 
6950.243164 	 2.043164e-16 	 6.728269e-18 
6951.842285 	 1.999540e-16 	 6.776431e-18 
6953.445312 	 1.963993e-16 	 6.236905e-18 
6955.044922 	 1.985985e-16 	 5.836076e-18 
6956.648926 	 1.886268e-16 	 5.633323e-18 
6958.249023 	 1.944390e-16 	 5.650465e-18 
6959.853516 	 2.019470e-16 	 5.855498e-18 
6961.454590 	 2.026703e-16 	 5.886141e-18 
6963.056152 	 2.020851e-16 	 5.854530e-18 
6964.662109 	 2.024021e-16 	 5.831309e-18 
6966.264160 	 2.043456e-16 	 5.837486e-18 
6967.870605 	 2.000088e-16 	 5.847902e-18 
6969.473633 	 1.994478e-16 	 5.773175e-18 
6971.080566 	 2.002977e-16 	 6.094631e-18 
6972.684082 	 1.984084e-16 	 6.102914e-18 
6974.288574 	 2.049193e-16 	 6.028312e-18 
6975.896484 	 2.023020e-16 	 5.899023e-18 
6977.501465 	 2.023040e-16 	 5.948255e-18 
6979.110352 	 2.047873e-16 	 6.240911e-18 
6980.715820 	 2.029732e-16 	 6.750586e-18 
6982.325684 	 1.986307e-16 	 6.481089e-18 
6983.932129 	 2.029674e-16 	 5.977482e-18 
6985.538574 	 1.947879e-16 	 5.709686e-18 
6987.149414 	 2.014244e-16 	 5.683234e-18 
6988.756836 	 1.992424e-16 	 5.818492e-18 
6990.368652 	 1.924070e-16 	 5.684476e-18 
6991.976562 	 1.977461e-16 	 5.697689e-18 
6993.588867 	 1.969654e-16 	 5.719566e-18 
6995.197754 	 2.020359e-16 	 5.808777e-18 
6996.807129 	 1.963776e-16 	 5.713111e-18 
6998.420410 	 1.925493e-16 	 5.639394e-18 
7000.030273 	 1.940966e-16 	 5.674831e-18 
7001.644531 	 1.936150e-16 	 5.616682e-18 
7003.255371 	 1.918029e-16 	 5.606085e-18 
7004.870117 	 1.910192e-16 	 5.647169e-18 
7006.481934 	 1.956925e-16 	 5.920287e-18 
7008.093750 	 1.967717e-16 	 5.699827e-18 
7009.709473 	 1.975024e-16 	 5.749256e-18 
7011.322266 	 2.015335e-16 	 5.821125e-18 
7012.938965 	 1.960362e-16 	 5.976703e-18 
7014.552246 	 1.967784e-16 	 6.105734e-18 
7016.169922 	 1.940304e-16 	 5.829986e-18 
7017.783691 	 1.945407e-16 	 5.634179e-18 
7019.398438 	 1.945653e-16 	 5.624151e-18 
7021.017090 	 1.911483e-16 	 5.552912e-18 
7022.632324 	 1.986966e-16 	 5.764183e-18 
7024.251465 	 1.946504e-16 	 5.663004e-18 
7025.867676 	 1.947995e-16 	 5.659376e-18 
7027.487793 	 1.965439e-16 	 5.662316e-18 
7029.104492 	 1.979197e-16 	 5.767022e-18 
7030.721191 	 1.997077e-16 	 5.659098e-18 
7032.342773 	 1.964379e-16 	 5.735074e-18 
7033.960449 	 1.894145e-16 	 5.506935e-18 
7035.582520 	 1.971685e-16 	 5.560801e-18 
7037.200684 	 1.968737e-16 	 5.616690e-18 
7038.823730 	 1.930818e-16 	 5.621886e-18 
7040.442871 	 2.000402e-16 	 5.755463e-18 
7042.066406 	 1.960441e-16 	 5.741384e-18 
7043.686523 	 1.933121e-16 	 5.667815e-18 
7045.306641 	 1.932879e-16 	 5.720954e-18 
7046.931641 	 1.904325e-16 	 5.566308e-18 
7048.552734 	 1.904851e-16 	 5.692336e-18 
7050.178223 	 1.958291e-16 	 5.919556e-18 
7051.799805 	 1.911452e-16 	 5.926693e-18 
7053.426270 	 1.958167e-16 	 5.803434e-18 
7055.048828 	 2.013947e-16 	 5.817863e-18 
7056.671875 	 1.986915e-16 	 5.811567e-18 
7058.298828 	 1.950504e-16 	 5.745066e-18 
7059.922852 	 1.960228e-16 	 5.676407e-18 
7061.550781 	 1.882752e-16 	 5.546636e-18 
7063.175293 	 1.918922e-16 	 5.601331e-18 
7064.803711 	 1.956197e-16 	 5.601584e-18 
7066.429199 	 1.893449e-16 	 5.579007e-18 
7068.054688 	 1.837798e-16 	 5.436883e-18 
7069.684570 	 1.900128e-16 	 5.574785e-18 
7071.311035 	 1.932191e-16 	 5.650626e-18 
7072.941895 	 1.918266e-16 	 5.621141e-18 
7074.568848 	 1.911433e-16 	 5.622953e-18 
7076.200195 	 1.987537e-16 	 5.725547e-18 
7077.828125 	 1.994290e-16 	 5.743862e-18 
7079.456055 	 1.849190e-16 	 5.468751e-18 
7081.088867 	 1.875853e-16 	 5.565376e-18 
7082.717773 	 1.947456e-16 	 5.688020e-18 
7084.351074 	 1.914335e-16 	 5.669777e-18 
7085.980957 	 1.868114e-16 	 5.571325e-18 
7087.614746 	 1.883072e-16 	 5.558806e-18 
7089.245117 	 1.933232e-16 	 5.655870e-18 
7090.875977 	 1.953407e-16 	 5.786023e-18 
7092.511230 	 1.926207e-16 	 5.698680e-18 
7094.143066 	 1.923497e-16 	 6.830737e-18 
7095.778809 	 1.953426e-16 	 6.948435e-18 
7097.411133 	 1.955072e-16 	 6.923464e-18 
7099.047852 	 1.911873e-16 	 6.755858e-18 
7100.681152 	 1.917834e-16 	 6.756301e-18 
7102.314453 	 1.873703e-16 	 5.513507e-18 
7103.952148 	 1.940742e-16 	 5.709663e-18 
7105.586426 	 1.937090e-16 	 5.639205e-18 
7107.225098 	 1.869577e-16 	 5.517244e-18 
7108.859863 	 1.901354e-16 	 5.499593e-18 
7110.499512 	 1.967488e-16 	 5.630620e-18 
7112.135254 	 1.903818e-16 	 5.597641e-18 
7113.771484 	 1.907430e-16 	 5.603462e-18 
7115.411621 	 1.882942e-16 	 5.482878e-18 
7117.048340 	 1.881997e-16 	 5.569451e-18 
7118.689941 	 1.961896e-16 	 5.658872e-18 
7120.327148 	 1.877602e-16 	 5.504018e-18 
7121.969238 	 1.883543e-16 	 5.495548e-18 
7123.607910 	 1.938505e-16 	 5.556596e-18 
7125.246582 	 1.968746e-16 	 5.701909e-18 
7126.889648 	 1.944618e-16 	 5.720521e-18 
7128.529297 	 1.875674e-16 	 5.682289e-18 
7130.172852 	 1.812138e-16 	 5.430735e-18 
7131.812988 	 1.877387e-16 	 5.499436e-18 
7133.458008 	 1.946054e-16 	 5.600724e-18 
7135.098633 	 1.907222e-16 	 5.504896e-18 
7136.740234 	 1.844623e-16 	 5.477078e-18 
7138.385742 	 1.864193e-16 	 5.446857e-18 
7140.028320 	 1.851162e-16 	 5.448759e-18 
7141.674805 	 1.821904e-16 	 5.338175e-18 
7143.317383 	 1.845649e-16 	 5.528587e-18 
7144.964844 	 1.878307e-16 	 5.565883e-18 
7146.608398 	 1.865714e-16 	 5.564081e-18 
7148.252441 	 1.837963e-16 	 5.515478e-18 
7149.900879 	 1.895999e-16 	 5.638583e-18 
7151.545898 	 1.916170e-16 	 5.701776e-18 
7153.194824 	 1.865200e-16 	 5.564571e-18 
7154.840332 	 1.855016e-16 	 5.542321e-18 
7156.490234 	 1.838515e-16 	 5.410614e-18 
7158.136719 	 1.787107e-16 	 5.349017e-18 
7159.783203 	 1.904501e-16 	 5.526499e-18 
7161.434570 	 1.793382e-16 	 5.402548e-18 
7163.082031 	 1.818978e-16 	 5.330436e-18 
7164.733887 	 1.818445e-16 	 5.421221e-18 
7166.381836 	 1.800907e-16 	 5.442117e-18 
7168.034668 	 1.877384e-16 	 5.469767e-18 
7169.683594 	 1.818276e-16 	 5.414106e-18 
7171.336914 	 1.906023e-16 	 5.595235e-18 
7172.986328 	 1.885935e-16 	 5.675471e-18 
7174.636719 	 1.835686e-16 	 5.542940e-18 
7176.291016 	 1.822951e-16 	 5.493024e-18 
7177.941895 	 1.810409e-16 	 5.437483e-18 
7179.597168 	 1.805351e-16 	 5.540051e-18 
7181.249023 	 1.806639e-16 	 5.490998e-18 
7182.904785 	 1.822651e-16 	 5.415807e-18 
7184.557129 	 1.840307e-16 	 5.473658e-18 
7186.209961 	 1.854376e-16 	 5.553546e-18 
7187.867188 	 1.883134e-16 	 5.591316e-18 
7189.520996 	 1.914828e-16 	 5.655376e-18 
7191.178711 	 1.753553e-16 	 5.324861e-18 
7192.833008 	 1.780957e-16 	 5.309614e-18 
7194.491699 	 1.865484e-16 	 5.554040e-18 
7196.146484 	 1.810944e-16 	 5.391623e-18 
7197.802246 	 1.705571e-16 	 5.266983e-18 
7199.461914 	 1.834364e-16 	 5.378740e-18 
7201.118164 	 1.843455e-16 	 5.503390e-18 
7202.778809 	 1.756015e-16 	 5.404882e-18 
7204.435547 	 1.757135e-16 	 5.482519e-18 
7206.097168 	 1.825851e-16 	 5.411267e-18 
7207.754883 	 1.843844e-16 	 5.511195e-18 
7209.413086 	 1.878788e-16 	 5.508727e-18 
7211.075684 	 1.863728e-16 	 5.460948e-18 
7212.734375 	 1.794625e-16 	 5.284423e-18 
7214.397461 	 1.795663e-16 	 5.454802e-18 
7216.057129 	 1.845573e-16 	 5.295182e-18 
7217.721191 	 1.823877e-16 	 5.306333e-18 
7219.381836 	 1.769694e-16 	 5.260804e-18 
7221.042480 	 1.849642e-16 	 5.328938e-18 
7222.707520 	 1.742224e-16 	 5.153357e-18 
7224.369141 	 1.734790e-16 	 5.201794e-18 
7226.035156 	 1.794253e-16 	 5.317708e-18 
7227.697266 	 1.709308e-16 	 5.249830e-18 
7229.364258 	 1.776187e-16 	 5.280075e-18 
7231.027344 	 1.739303e-16 	 5.314989e-18 
7232.690918 	 1.776079e-16 	 5.290877e-18 
7234.358398 	 1.771093e-16 	 5.330455e-18 
7236.022949 	 1.786513e-16 	 5.553177e-18 
7237.691406 	 1.871650e-16 	 5.692100e-18 
7239.356445 	 1.683002e-16 	 7.101823e-18 
7241.025879 	 1.713978e-16 	 8.177898e-18 
7242.691895 	 1.699905e-16 	 7.883303e-18 
7244.357910 	 1.670571e-16 	 7.955187e-18 
7246.028320 	 1.773816e-16 	 7.521246e-18 
7247.695312 	 1.908441e-16 	 7.640671e-18 
7249.366699 	 1.715302e-16 	 6.781108e-18 
7251.034180 	 1.767359e-16 	 5.804957e-18 
7252.706543 	 1.779065e-16 	 5.501625e-18 
7254.375000 	 1.727873e-16 	 5.704610e-18 
7256.043945 	 1.720262e-16 	 5.801294e-18 
7257.716797 	 1.786808e-16 	 5.776041e-18 
7259.386719 	 1.827146e-16 	 5.484140e-18 
7261.060547 	 1.761096e-16 	 5.300342e-18 
7262.730957 	 1.721895e-16 	 5.214838e-18 
7264.405762 	 1.737769e-16 	 5.299453e-18 
7266.077148 	 1.770394e-16 	 5.346229e-18 
7267.748535 	 1.789040e-16 	 5.397965e-18 
7269.424316 	 1.794691e-16 	 5.493889e-18 
7271.096680 	 1.733431e-16 	 5.437781e-18 
7272.773438 	 1.760670e-16 	 5.305160e-18 
7274.446289 	 1.790469e-16 	 5.573974e-18 
7276.124023 	 1.758649e-16 	 6.171005e-18 
7277.797852 	 1.737558e-16 	 7.645959e-18 
7279.472168 	 1.802951e-16 	 8.865927e-18 
7281.150879 	 1.747927e-16 	 7.071342e-18 
7282.825684 	 1.738330e-16 	 5.603124e-18 
7284.505371 	 1.724644e-16 	 5.634897e-18 
7286.181152 	 1.728747e-16 	 6.347091e-18 
7287.861328 	 1.787536e-16 	 6.597025e-18 
7289.537598 	 1.730151e-16 	 5.834626e-18 
7291.214844 	 1.771419e-16 	 5.410882e-18 
7292.895996 	 1.764663e-16 	 5.420827e-18 
7294.573730 	 1.717892e-16 	 5.264989e-18 
7296.255859 	 1.723664e-16 	 5.548438e-18 
7297.934082 	 1.777077e-16 	 5.759093e-18 
7299.617188 	 1.718474e-16 	 5.456691e-18 
7301.296387 	 1.716910e-16 	 5.327460e-18 
7302.979980 	 1.751318e-16 	 5.302747e-18 
7304.660156 	 1.724111e-16 	 5.666908e-18 
7306.340820 	 1.669756e-16 	 5.855469e-18 
7308.025391 	 1.698397e-16 	 5.619472e-18 
7309.706543 	 1.773499e-16 	 5.402549e-18 
7311.392090 	 1.760872e-16 	 5.406896e-18 
7313.074219 	 1.779173e-16 	 5.411239e-18 
7314.760742 	 1.742382e-16 	 5.338923e-18 
7316.443359 	 1.685476e-16 	 5.717628e-18 
7318.126465 	 1.688362e-16 	 7.263309e-18 
7319.813965 	 1.604397e-16 	 6.672344e-18 
7321.498047 	 1.691980e-16 	 5.738276e-18 
7323.186035 	 1.765983e-16 	 6.407818e-18 
7324.871094 	 1.744543e-16 	 6.332546e-18 
7326.560059 	 1.704819e-16 	 6.133938e-18 
7328.245605 	 1.710409e-16 	 5.161071e-18 
7329.931152 	 1.662575e-16 	 5.570192e-18 
7331.621582 	 1.694834e-16 	 6.225194e-18 
7333.308105 	 1.710343e-16 	 6.038071e-18 
7334.999512 	 1.715116e-16 	 5.255229e-18 
7336.686523 	 1.698832e-16 	 5.269465e-18 
7338.378418 	 1.670606e-16 	 5.127408e-18 
7340.066895 	 1.751181e-16 	 5.522761e-18 
7341.755371 	 1.741907e-16 	 7.593153e-18 
7343.448242 	 1.739762e-16 	 8.503614e-18 
7345.137695 	 1.665065e-16 	 7.030616e-18 
7346.831543 	 1.607536e-16 	 5.449951e-18 
7348.521484 	 1.681727e-16 	 5.113502e-18 
7350.216309 	 1.636914e-16 	 5.073552e-18 
7351.906738 	 1.671819e-16 	 5.126226e-18 
7353.598145 	 1.643482e-16 	 5.029546e-18 
7355.293945 	 1.662746e-16 	 5.129172e-18 
7356.985840 	 1.734358e-16 	 5.243169e-18 
